Entity,Code,Year,Age of electoral democracy
Barbados,BRB,1879,multi-party autocracy without elected executive
Barbados,BRB,1880,multi-party autocracy without elected executive
Barbados,BRB,1881,multi-party autocracy without elected executive
Barbados,BRB,1882,multi-party autocracy without elected executive
Barbados,BRB,1883,multi-party autocracy without elected executive
Barbados,BRB,1884,multi-party autocracy without elected executive
Barbados,BRB,1885,multi-party autocracy without elected executive
Barbados,BRB,1886,multi-party autocracy without elected executive
Barbados,BRB,1887,multi-party autocracy without elected executive
Barbados,BRB,1888,multi-party autocracy without elected executive
Barbados,BRB,1889,multi-party autocracy without elected executive
Barbados,BRB,1890,multi-party autocracy without elected executive
Barbados,BRB,1891,multi-party autocracy without elected executive
Barbados,BRB,1892,multi-party autocracy without elected executive
Barbados,BRB,1893,multi-party autocracy without elected executive
Barbados,BRB,1894,multi-party autocracy without elected executive
Barbados,BRB,1895,multi-party autocracy without elected executive
Barbados,BRB,1896,multi-party autocracy without elected executive
Barbados,BRB,1897,multi-party autocracy without elected executive
Barbados,BRB,1898,multi-party autocracy without elected executive
Barbados,BRB,1899,multi-party autocracy without elected executive
Barbados,BRB,1900,multi-party autocracy without elected executive
Barbados,BRB,1901,multi-party autocracy without elected executive
Barbados,BRB,1902,multi-party autocracy without elected executive
Barbados,BRB,1903,multi-party autocracy without elected executive
Barbados,BRB,1904,multi-party autocracy without elected executive
Barbados,BRB,1905,multi-party autocracy without elected executive
Barbados,BRB,1906,multi-party autocracy without elected executive
Barbados,BRB,1907,multi-party autocracy without elected executive
Barbados,BRB,1908,multi-party autocracy without elected executive
Barbados,BRB,1909,multi-party autocracy without elected executive
Barbados,BRB,1910,multi-party autocracy without elected executive
Barbados,BRB,1911,multi-party autocracy without elected executive
Barbados,BRB,1912,multi-party autocracy without elected executive
Barbados,BRB,1913,multi-party autocracy without elected executive
Barbados,BRB,1914,multi-party autocracy without elected executive
Barbados,BRB,1915,multi-party autocracy without elected executive
Barbados,BRB,1916,multi-party autocracy without elected executive
Barbados,BRB,1917,multi-party autocracy without elected executive
Barbados,BRB,1918,multi-party autocracy without elected executive
Barbados,BRB,1919,multi-party autocracy without elected executive
Barbados,BRB,1920,multi-party autocracy without elected executive
Barbados,BRB,1921,multi-party autocracy without elected executive
Barbados,BRB,1922,multi-party autocracy without elected executive
Barbados,BRB,1923,multi-party autocracy without elected executive
Barbados,BRB,1924,multi-party autocracy without elected executive
Barbados,BRB,1925,multi-party autocracy without elected executive
Barbados,BRB,1926,multi-party autocracy without elected executive
Barbados,BRB,1927,multi-party autocracy without elected executive
Barbados,BRB,1928,multi-party autocracy without elected executive
Barbados,BRB,1929,multi-party autocracy without elected executive
Barbados,BRB,1930,multi-party autocracy without elected executive
Barbados,BRB,1931,multi-party autocracy without elected executive
Barbados,BRB,1932,multi-party autocracy without elected executive
Barbados,BRB,1933,multi-party autocracy without elected executive
Barbados,BRB,1934,multi-party autocracy without elected executive
Barbados,BRB,1935,multi-party autocracy without elected executive
Barbados,BRB,1936,multi-party autocracy without elected executive
Barbados,BRB,1937,multi-party autocracy without elected executive
Barbados,BRB,1938,multi-party autocracy without elected executive
Barbados,BRB,1939,multi-party autocracy without elected executive
Barbados,BRB,1940,multi-party autocracy without elected executive
Barbados,BRB,1941,multi-party autocracy without elected executive
Barbados,BRB,1942,multi-party autocracy without elected executive
Barbados,BRB,1943,multi-party autocracy without elected executive
Barbados,BRB,1944,multi-party autocracy without elected executive
Barbados,BRB,1945,multi-party autocracy without elected executive
Barbados,BRB,1946,multi-party autocracy without elected executive
Barbados,BRB,1947,multi-party autocracy without elected executive
Barbados,BRB,1948,multi-party autocracy without elected executive
Barbados,BRB,1949,multi-party autocracy without elected executive
Barbados,BRB,1950,multi-party autocracy without elected executive
Barbados,BRB,1951,multi-party autocracy without elected executive
Barbados,BRB,1952,multi-party autocracy without elected executive
Barbados,BRB,1953,multi-party autocracy without elected executive
Barbados,BRB,1954,multi-party autocracy without elected executive
Barbados,BRB,1955,multi-party autocracy without elected executive
Barbados,BRB,1956,multi-party autocracy without elected executive
Barbados,BRB,1957,multi-party autocracy without elected executive
Barbados,BRB,1958,multi-party autocracy without elected executive
Barbados,BRB,1959,multi-party autocracy without elected executive
Barbados,BRB,1960,multi-party autocracy without elected executive
Barbados,BRB,1961,1
Barbados,BRB,1962,2
Barbados,BRB,1963,3
Barbados,BRB,1964,4
Barbados,BRB,1965,5
Barbados,BRB,1966,6
Barbados,BRB,1967,7
Barbados,BRB,1968,8
Barbados,BRB,1969,9
Barbados,BRB,1970,10
Barbados,BRB,1971,11
Barbados,BRB,1972,12
Barbados,BRB,1973,13
Barbados,BRB,1974,14
Barbados,BRB,1975,15
Barbados,BRB,1976,16
Barbados,BRB,1977,17
Barbados,BRB,1978,18
Barbados,BRB,1979,19
Barbados,BRB,1980,20
Barbados,BRB,1981,21
Barbados,BRB,1982,22
Barbados,BRB,1983,23
Barbados,BRB,1984,24
Barbados,BRB,1985,25
Barbados,BRB,1986,26
Barbados,BRB,1987,27
Barbados,BRB,1988,28
Barbados,BRB,1989,29
Barbados,BRB,1990,30
Barbados,BRB,1991,31
Barbados,BRB,1992,32
Barbados,BRB,1993,33
Barbados,BRB,1994,34
Barbados,BRB,1995,35
Barbados,BRB,1996,36
Barbados,BRB,1997,37
Barbados,BRB,1998,38
Barbados,BRB,1999,39
Barbados,BRB,2000,40
Barbados,BRB,2001,41
Barbados,BRB,2002,42
Barbados,BRB,2003,43
Barbados,BRB,2004,44
Barbados,BRB,2005,45
Barbados,BRB,2006,46
Barbados,BRB,2007,47
Barbados,BRB,2008,48
Barbados,BRB,2009,49
Barbados,BRB,2010,50
Barbados,BRB,2011,51
Barbados,BRB,2012,52
Barbados,BRB,2013,53
Barbados,BRB,2014,54
Barbados,BRB,2015,55
Barbados,BRB,2016,56
Barbados,BRB,2017,57
Barbados,BRB,2018,58
Barbados,BRB,2019,59
Barbados,BRB,2020,60
Barbados,BRB,2021,61
Barbados,BRB,2022,62
Barbados,BRB,2023,63
Barbados,BRB,2024,64
Belarus,BLR,1800,non-electoral autocracy
Belarus,BLR,1801,non-electoral autocracy
Belarus,BLR,1802,non-electoral autocracy
Belarus,BLR,1803,non-electoral autocracy
Belarus,BLR,1804,non-electoral autocracy
Belarus,BLR,1805,non-electoral autocracy
Belarus,BLR,1806,non-electoral autocracy
Belarus,BLR,1807,non-electoral autocracy
Belarus,BLR,1808,non-electoral autocracy
Belarus,BLR,1809,non-electoral autocracy
Belarus,BLR,1810,non-electoral autocracy
Belarus,BLR,1811,non-electoral autocracy
Belarus,BLR,1812,non-electoral autocracy
Belarus,BLR,1813,non-electoral autocracy
Belarus,BLR,1814,non-electoral autocracy
Belarus,BLR,1815,non-electoral autocracy
Belarus,BLR,1816,non-electoral autocracy
Belarus,BLR,1817,non-electoral autocracy
Belarus,BLR,1818,non-electoral autocracy
Belarus,BLR,1819,non-electoral autocracy
Belarus,BLR,1820,non-electoral autocracy
Belarus,BLR,1821,non-electoral autocracy
Belarus,BLR,1822,non-electoral autocracy
Belarus,BLR,1823,non-electoral autocracy
Belarus,BLR,1824,non-electoral autocracy
Belarus,BLR,1825,non-electoral autocracy
Belarus,BLR,1826,non-electoral autocracy
Belarus,BLR,1827,non-electoral autocracy
Belarus,BLR,1828,non-electoral autocracy
Belarus,BLR,1829,non-electoral autocracy
Belarus,BLR,1830,non-electoral autocracy
Belarus,BLR,1831,non-electoral autocracy
Belarus,BLR,1832,non-electoral autocracy
Belarus,BLR,1833,non-electoral autocracy
Belarus,BLR,1834,non-electoral autocracy
Belarus,BLR,1835,non-electoral autocracy
Belarus,BLR,1836,non-electoral autocracy
Belarus,BLR,1837,non-electoral autocracy
Belarus,BLR,1838,non-electoral autocracy
Belarus,BLR,1839,non-electoral autocracy
Belarus,BLR,1840,non-electoral autocracy
Belarus,BLR,1841,non-electoral autocracy
Belarus,BLR,1842,non-electoral autocracy
Belarus,BLR,1843,non-electoral autocracy
Belarus,BLR,1844,non-electoral autocracy
Belarus,BLR,1845,non-electoral autocracy
Belarus,BLR,1846,non-electoral autocracy
Belarus,BLR,1847,non-electoral autocracy
Belarus,BLR,1848,non-electoral autocracy
Belarus,BLR,1849,non-electoral autocracy
Belarus,BLR,1850,non-electoral autocracy
Belarus,BLR,1851,non-electoral autocracy
Belarus,BLR,1852,non-electoral autocracy
Belarus,BLR,1853,non-electoral autocracy
Belarus,BLR,1854,non-electoral autocracy
Belarus,BLR,1855,non-electoral autocracy
Belarus,BLR,1856,non-electoral autocracy
Belarus,BLR,1857,non-electoral autocracy
Belarus,BLR,1858,non-electoral autocracy
Belarus,BLR,1859,non-electoral autocracy
Belarus,BLR,1860,non-electoral autocracy
Belarus,BLR,1861,non-electoral autocracy
Belarus,BLR,1862,non-electoral autocracy
Belarus,BLR,1863,non-electoral autocracy
Belarus,BLR,1864,non-electoral autocracy
Belarus,BLR,1865,non-electoral autocracy
Belarus,BLR,1866,non-electoral autocracy
Belarus,BLR,1867,non-electoral autocracy
Belarus,BLR,1868,non-electoral autocracy
Belarus,BLR,1869,non-electoral autocracy
Belarus,BLR,1870,non-electoral autocracy
Belarus,BLR,1871,non-electoral autocracy
Belarus,BLR,1872,non-electoral autocracy
Belarus,BLR,1873,non-electoral autocracy
Belarus,BLR,1874,non-electoral autocracy
Belarus,BLR,1875,non-electoral autocracy
Belarus,BLR,1876,non-electoral autocracy
Belarus,BLR,1877,non-electoral autocracy
Belarus,BLR,1878,non-electoral autocracy
Belarus,BLR,1879,non-electoral autocracy
Belarus,BLR,1880,non-electoral autocracy
Belarus,BLR,1881,non-electoral autocracy
Belarus,BLR,1882,non-electoral autocracy
Belarus,BLR,1883,non-electoral autocracy
Belarus,BLR,1884,non-electoral autocracy
Belarus,BLR,1885,non-electoral autocracy
Belarus,BLR,1886,non-electoral autocracy
Belarus,BLR,1887,non-electoral autocracy
Belarus,BLR,1888,non-electoral autocracy
Belarus,BLR,1889,non-electoral autocracy
Belarus,BLR,1890,non-electoral autocracy
Belarus,BLR,1891,non-electoral autocracy
Belarus,BLR,1892,non-electoral autocracy
Belarus,BLR,1893,non-electoral autocracy
Belarus,BLR,1894,non-electoral autocracy
Belarus,BLR,1895,non-electoral autocracy
Belarus,BLR,1896,non-electoral autocracy
Belarus,BLR,1897,non-electoral autocracy
Belarus,BLR,1898,non-electoral autocracy
Belarus,BLR,1899,non-electoral autocracy
Belarus,BLR,1900,non-electoral autocracy
Belarus,BLR,1901,non-electoral autocracy
Belarus,BLR,1902,non-electoral autocracy
Belarus,BLR,1903,non-electoral autocracy
Belarus,BLR,1904,non-electoral autocracy
Belarus,BLR,1905,non-electoral autocracy
Belarus,BLR,1906,one-party autocracy
Belarus,BLR,1907,one-party autocracy
Belarus,BLR,1908,one-party autocracy
Belarus,BLR,1909,one-party autocracy
Belarus,BLR,1910,one-party autocracy
Belarus,BLR,1911,one-party autocracy
Belarus,BLR,1912,one-party autocracy
Belarus,BLR,1913,one-party autocracy
Belarus,BLR,1914,one-party autocracy
Belarus,BLR,1915,one-party autocracy
Belarus,BLR,1916,one-party autocracy
Belarus,BLR,1917,one-party autocracy
Belarus,BLR,1918,one-party autocracy
Belarus,BLR,1919,one-party autocracy
Belarus,BLR,1920,one-party autocracy
Belarus,BLR,1921,one-party autocracy
Belarus,BLR,1922,one-party autocracy
Belarus,BLR,1923,one-party autocracy
Belarus,BLR,1924,one-party autocracy
Belarus,BLR,1925,one-party autocracy
Belarus,BLR,1926,one-party autocracy
Belarus,BLR,1927,one-party autocracy
Belarus,BLR,1928,one-party autocracy
Belarus,BLR,1929,one-party autocracy
Belarus,BLR,1930,one-party autocracy
Belarus,BLR,1931,one-party autocracy
Belarus,BLR,1932,one-party autocracy
Belarus,BLR,1933,one-party autocracy
Belarus,BLR,1934,one-party autocracy
Belarus,BLR,1935,one-party autocracy
Belarus,BLR,1936,one-party autocracy
Belarus,BLR,1937,one-party autocracy
Belarus,BLR,1938,one-party autocracy
Belarus,BLR,1939,one-party autocracy
Belarus,BLR,1940,one-party autocracy
Belarus,BLR,1941,one-party autocracy
Belarus,BLR,1942,one-party autocracy
Belarus,BLR,1943,one-party autocracy
Belarus,BLR,1944,one-party autocracy
Belarus,BLR,1945,one-party autocracy
Belarus,BLR,1946,one-party autocracy
Belarus,BLR,1947,one-party autocracy
Belarus,BLR,1948,one-party autocracy
Belarus,BLR,1949,one-party autocracy
Belarus,BLR,1950,one-party autocracy
Belarus,BLR,1951,one-party autocracy
Belarus,BLR,1952,one-party autocracy
Belarus,BLR,1953,one-party autocracy
Belarus,BLR,1954,one-party autocracy
Belarus,BLR,1955,one-party autocracy
Belarus,BLR,1956,one-party autocracy
Belarus,BLR,1957,one-party autocracy
Belarus,BLR,1958,one-party autocracy
Belarus,BLR,1959,one-party autocracy
Belarus,BLR,1960,one-party autocracy
Belarus,BLR,1961,one-party autocracy
Belarus,BLR,1962,one-party autocracy
Belarus,BLR,1963,one-party autocracy
Belarus,BLR,1964,one-party autocracy
Belarus,BLR,1965,one-party autocracy
Belarus,BLR,1966,one-party autocracy
Belarus,BLR,1967,one-party autocracy
Belarus,BLR,1968,one-party autocracy
Belarus,BLR,1969,one-party autocracy
Belarus,BLR,1970,one-party autocracy
Belarus,BLR,1971,one-party autocracy
Belarus,BLR,1972,one-party autocracy
Belarus,BLR,1973,one-party autocracy
Belarus,BLR,1974,one-party autocracy
Belarus,BLR,1975,one-party autocracy
Belarus,BLR,1976,one-party autocracy
Belarus,BLR,1977,one-party autocracy
Belarus,BLR,1978,one-party autocracy
Belarus,BLR,1979,one-party autocracy
Belarus,BLR,1980,one-party autocracy
Belarus,BLR,1981,one-party autocracy
Belarus,BLR,1982,one-party autocracy
Belarus,BLR,1983,one-party autocracy
Belarus,BLR,1984,one-party autocracy
Belarus,BLR,1985,one-party autocracy
Belarus,BLR,1986,one-party autocracy
Belarus,BLR,1987,one-party autocracy
Belarus,BLR,1988,one-party autocracy
Belarus,BLR,1989,one-party autocracy
Belarus,BLR,1990,multi-party autocracy
Belarus,BLR,1991,multi-party autocracy
Belarus,BLR,1992,multi-party autocracy
Belarus,BLR,1993,multi-party autocracy
Belarus,BLR,1994,1
Belarus,BLR,1995,multi-party autocracy
Belarus,BLR,1996,multi-party autocracy
Belarus,BLR,1997,multi-party autocracy
Belarus,BLR,1998,multi-party autocracy
Belarus,BLR,1999,multi-party autocracy
Belarus,BLR,2000,multi-party autocracy
Belarus,BLR,2001,multi-party autocracy
Belarus,BLR,2002,multi-party autocracy
Belarus,BLR,2003,multi-party autocracy
Belarus,BLR,2004,multi-party autocracy
Belarus,BLR,2005,multi-party autocracy
Belarus,BLR,2006,multi-party autocracy
Belarus,BLR,2007,multi-party autocracy
Belarus,BLR,2008,multi-party autocracy
Belarus,BLR,2009,multi-party autocracy
Belarus,BLR,2010,multi-party autocracy
Belarus,BLR,2011,multi-party autocracy
Belarus,BLR,2012,multi-party autocracy
Belarus,BLR,2013,multi-party autocracy
Belarus,BLR,2014,multi-party autocracy
Belarus,BLR,2015,multi-party autocracy
Belarus,BLR,2016,multi-party autocracy
Belarus,BLR,2017,multi-party autocracy
Belarus,BLR,2018,multi-party autocracy
Belarus,BLR,2019,one-party autocracy
Belarus,BLR,2020,one-party autocracy
Belarus,BLR,2021,one-party autocracy
Belarus,BLR,2022,one-party autocracy
Belarus,BLR,2023,one-party autocracy
Belarus,BLR,2024,one-party autocracy
Belgium,BEL,1789,non-electoral autocracy
Belgium,BEL,1790,non-electoral autocracy
Belgium,BEL,1791,non-electoral autocracy
Belgium,BEL,1792,non-electoral autocracy
Belgium,BEL,1793,non-electoral autocracy
Belgium,BEL,1794,non-electoral autocracy
Belgium,BEL,1795,non-electoral autocracy
Belgium,BEL,1830,exclusive democracy
Belgium,BEL,1831,exclusive democracy
Belgium,BEL,1832,exclusive democracy
Belgium,BEL,1833,exclusive democracy
Belgium,BEL,1834,exclusive democracy
Belgium,BEL,1835,exclusive democracy
Belgium,BEL,1836,exclusive democracy
Belgium,BEL,1837,exclusive democracy
Belgium,BEL,1838,exclusive democracy
Belgium,BEL,1839,exclusive democracy
Belgium,BEL,1840,exclusive democracy
Belgium,BEL,1841,exclusive democracy
Belgium,BEL,1842,exclusive democracy
Belgium,BEL,1843,exclusive democracy
Belgium,BEL,1844,exclusive democracy
Belgium,BEL,1845,exclusive democracy
Belgium,BEL,1846,exclusive democracy
Belgium,BEL,1847,exclusive democracy
